Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group,Id
8.34,Short,M,No,24,0,1,1,0,0,1,0,2695
8.22,Medium,M,Yes,41,0,0,0,0,1,0,0,2696
2.21,Medium,M,Yes,47,0,1,1,0,0,1,0,2697
8.81,Long,F,No,41,1,0,0,0,0,0,0,2698
9.44,Short,F,No,30,1,0,0,0,0,0,0,2699
3.88,Medium,M,Yes,46,0,0,0,0,0,0,0,2700
7.21,Medium,M,No,43,0,1,0,0,0,0,0,2701
8.93,Long,M,No,34,0,1,0,0,1,1,0,2702
4.26,Long,M,Yes,25,1,0,1,0,0,1,0,2703
7.84,Short,F,Yes,38,0,0,0,0,1,1,0,2704
3.67,Long,M,No,50,1,1,1,0,0,1,0,2705
5.09,Short,F,No,48,0,0,0,0,1,0,0,2706
3.93,Short,M,No,42,0,0,0,0,0,0,0,2707
5.01,Medium,F,No,42,0,1,0,0,0,0,1,2708
8.78,Long,F,No,19,1,0,0,0,1,0,0,2709
2.58,Long,F,Yes,33,0,0,0,0,0,1,0,2710
5.43,Long,M,No,32,1,0,1,0,1,0,0,2711
7.77,Long,F,Yes,38,1,1,0,0,0,1,0,2712
2.21,Short,F,Yes,27,0,0,0,1,1,0,0,2713
5.52,Short,F,Yes,44,0,0,0,0,0,0,0,2714
3.38,Long,M,No,51,0,0,1,0,0,0,0,2715
9.92,Medium,M,No,37,0,0,0,0,0,0,0,2716
3.63,Medium,M,No,43,1,0,0,0,0,0,0,2717
2.48,Long,F,No,45,1,1,0,0,0,1,0,2718
4.02,Medium,M,Yes,31,0,0,0,1,1,1,0,2719
6.26,Medium,M,No,53,1,0,1,0,0,0,0,2720
3.78,Long,M,Yes,53,0,0,0,0,0,0,1,2721
3.04,Long,M,Yes,42,1,0,0,0,1,1,0,2722
8.35,Medium,F,Yes,54,1,0,0,0,1,0,0,2723
9.42,Medium,F,Yes,20,0,0,0,0,1,0,0,2724
8.16,Long,M,Yes,34,0,0,0,0,0,0,0,2725
6.39,Short,F,Yes,46,0,0,0,0,0,0,0,2726
6.84,Medium,F,Yes,48,1,0,0,0,0,0,1,2727
9.72,Short,F,No,27,1,1,0,0,1,1,0,2728
6.29,Medium,M,Yes,41,1,1,1,0,0,1,0,2729
6.01,Medium,M,No,27,1,1,1,0,0,1,0,2730
4.78,Medium,M,No,51,1,1,1,0,0,1,0,2731
7.57,Medium,M,No,49,1,1,0,0,0,1,0,2732
5.47,Long,M,Yes,29,0,0,0,0,1,0,0,2733
3.54,Long,F,No,50,1,0,0,1,1,0,0,2734
5.53,Long,F,No,32,0,0,0,0,0,0,0,2735
8.88,Medium,F,Yes,32,0,0,1,0,0,0,0,2736
3.65,Long,M,Yes,29,0,0,0,0,0,1,0,2737
8.98,Short,F,Yes,42,0,0,0,0,0,0,0,2738
3.08,Long,M,Yes,39,0,0,0,0,0,1,0,2739
7.36,Short,M,No,47,1,0,0,0,1,0,0,2740
8.55,Long,M,No,43,1,1,0,1,1,0,1,2741
3.26,Long,M,No,28,0,0,0,1,0,0,0,2742
8.44,Long,F,Yes,43,0,1,0,0,1,1,0,2743
3.36,Long,F,Yes,36,0,0,0,0,0,1,0,2744
5.13,Medium,F,No,39,0,0,0,0,1,0,0,2745
6.33,Short,F,No,43,1,1,1,0,0,1,0,2746
5.34,Long,M,No,19,1,0,0,0,0,0,1,2747
7.42,Long,M,No,30,1,0,0,1,0,1,0,2748
6.83,Short,M,No,26,0,0,0,0,1,0,0,2749
4.44,Long,M,No,22,1,1,1,0,0,1,0,2750
5.04,Medium,F,Yes,45,1,0,0,1,1,0,0,2751
4.54,Long,F,Yes,27,0,0,0,0,0,0,0,2752
9.51,Short,M,No,48,0,0,0,0,0,0,0,2753
6.97,Medium,F,Yes,28,0,0,1,0,0,1,0,2754
9.18,Medium,F,No,33,0,0,0,0,1,0,0,2755
5.62,Medium,M,No,25,0,0,0,1,1,0,1,2756
9.86,Medium,M,Yes,22,1,1,0,0,0,1,0,2757
3.5,Long,M,No,37,0,0,0,0,1,0,1,2758
9.75,Long,M,Yes,29,0,0,0,0,1,0,0,2759
9.46,Medium,F,Yes,31,0,0,0,0,0,0,0,2760
2.24,Short,F,Yes,48,0,0,0,0,0,0,1,2761
7.14,Long,F,Yes,26,0,0,0,1,1,0,0,2762
6.59,Medium,F,No,41,0,0,0,0,0,0,0,2763
5.43,Medium,M,Yes,41,0,1,0,0,0,1,0,2764
8.08,Medium,F,No,40,0,0,0,1,1,0,0,2765
6.5,Medium,M,No,25,1,1,0,0,0,1,1,2766
2.81,Long,M,No,34,1,1,0,1,1,1,0,2767
9.13,Medium,M,No,34,0,1,1,0,0,1,0,2768
3.71,Medium,M,No,42,0,0,0,0,0,0,0,2769
4.31,Long,M,No,36,1,1,1,0,1,1,0,2770
3.66,Long,M,No,31,0,0,0,0,0,1,0,2771
2.61,Long,F,Yes,40,0,0,0,0,0,0,0,2772
5.18,Medium,F,Yes,24,0,0,0,0,0,0,0,2773
2.84,Long,F,Yes,54,0,0,1,0,0,1,0,2774
7.69,Long,M,No,23,0,1,1,0,0,1,0,2775
6.16,Medium,F,No,20,1,1,1,0,0,0,0,2776
3.9,Medium,F,No,48,1,0,0,0,0,1,0,2777
6.63,Medium,M,Yes,45,1,0,0,1,1,1,1,2778
2.13,Medium,M,No,39,1,1,0,0,1,1,0,2779
2.64,Long,F,No,37,0,0,0,0,0,0,0,2780
3.35,Long,M,Yes,24,0,0,0,0,1,0,0,2781
8.09,Long,F,Yes,37,1,1,0,0,0,1,0,2782
8.26,Medium,F,Yes,36,1,0,0,0,0,0,0,2783
7.83,Long,M,No,23,1,0,0,0,0,1,0,2784
4.86,Short,F,No,26,0,0,0,0,1,0,0,2785
8.34,Long,F,No,51,0,0,0,0,0,1,0,2786
6.78,Long,M,Yes,43,1,0,0,0,0,1,0,2787
7.05,Short,F,Yes,52,1,0,0,0,1,1,0,2788
9.95,Long,F,No,38,1,1,0,0,0,1,0,2789
7.64,Long,M,No,39,0,0,0,0,0,1,0,2790
9.92,Long,M,Yes,42,0,0,0,0,0,0,0,2791
6.62,Medium,F,No,28,0,1,0,0,0,0,0,2792
7.82,Long,M,Yes,21,1,1,0,0,0,1,0,2793
6.71,Short,M,Yes,38,1,0,0,1,1,0,0,2794
5.93,Medium,M,Yes,25,1,1,1,1,0,1,0,2795
7.82,Long,F,No,19,0,0,0,0,0,0,0,2796
4.17,Medium,M,No,45,0,0,0,0,1,0,0,2797
7.13,Short,F,Yes,51,0,0,1,0,0,0,0,2798
9.68,Long,F,Yes,44,1,1,0,1,0,0,1,2799
6.12,Short,M,Yes,52,0,0,0,1,0,0,0,2800
8.87,Medium,M,No,31,0,1,0,0,1,1,0,2801
2.77,Long,F,Yes,44,0,0,0,1,1,1,0,2802
3.47,Long,F,Yes,52,1,1,1,0,0,1,0,2803
8.84,Medium,F,Yes,38,0,0,0,1,0,0,0,2804
6.05,Long,M,Yes,38,0,0,0,0,0,1,0,2805
5.78,Long,M,Yes,28,0,0,0,0,0,0,0,2806
5.74,Short,F,No,38,0,0,1,0,1,1,0,2807
7.46,Medium,M,No,39,0,1,0,0,0,1,0,2808
7.79,Long,F,Yes,29,0,0,1,0,0,1,0,2809
4.61,Long,M,Yes,51,1,1,0,0,0,1,0,2810
7.11,Medium,F,Yes,30,1,1,1,0,0,1,0,2811
7.64,Medium,M,No,30,0,0,0,0,0,0,0,2812
4.43,Short,M,No,46,0,0,0,0,0,1,0,2813
7.24,Long,F,No,47,0,0,0,0,0,0,0,2814
6.12,Medium,F,No,52,1,0,0,0,0,0,1,2815
2.77,Long,M,Yes,30,0,0,0,0,0,0,0,2816
7.68,Long,M,No,19,1,1,1,0,0,1,1,2817
5.41,Short,M,Yes,45,0,0,0,0,0,0,0,2818
2.76,Long,M,Yes,52,0,0,0,0,0,0,0,2819
8.28,Medium,M,Yes,44,0,1,1,0,1,0,1,2820
2.97,Medium,M,No,38,0,0,0,0,0,1,0,2821
8.42,Medium,F,Yes,47,0,0,0,0,0,0,0,2822
9.69,Short,M,Yes,19,0,0,1,0,0,1,0,2823
6.77,Medium,F,No,21,1,0,0,0,0,0,0,2824
8.99,Long,F,No,44,0,0,0,0,1,0,0,2825
3.98,Medium,M,No,32,1,0,0,0,1,0,0,2826
9.45,Short,F,Yes,38,0,0,0,0,0,0,0,2827
5.27,Short,F,No,22,0,0,0,0,0,0,0,2828
3,Long,F,Yes,49,1,1,1,0,1,1,0,2829
7.02,Short,F,No,32,1,0,0,1,0,0,1,2830
7.05,Short,M,Yes,35,0,1,0,1,1,1,0,2831
8.35,Long,F,No,37,0,0,0,0,0,0,0,2832
9.89,Medium,F,Yes,28,1,1,0,0,0,1,0,2833
3.82,Medium,M,No,28,0,0,0,0,0,0,0,2834
7.65,Medium,M,No,53,0,0,0,0,0,1,0,2835
5.24,Medium,F,No,44,0,0,0,0,1,0,0,2836
3.18,Short,M,No,22,1,0,0,0,1,0,1,2837
4.02,Long,M,Yes,23,0,0,1,0,0,1,1,2838
5.9,Medium,F,No,35,0,0,0,0,1,0,0,2839
5.21,Medium,M,Yes,48,1,0,1,0,1,1,0,2840
4.57,Medium,M,Yes,29,1,0,0,0,1,0,0,2841
6.66,Medium,M,No,43,0,1,0,0,0,1,0,2842
2.43,Long,M,Yes,37,1,0,0,0,0,0,0,2843
5.68,Long,M,No,41,0,0,0,0,0,1,0,2844
4.79,Medium,M,No,52,1,1,0,1,1,0,1,2845
10.01,Medium,F,Yes,50,0,0,1,0,1,1,1,2846
5.81,Short,F,Yes,56,0,0,0,0,1,1,0,2847
8.66,Long,M,No,53,1,1,1,0,0,1,0,2848
8.05,Long,M,No,46,0,0,0,0,1,0,0,2849
5.6,Short,F,No,43,0,0,0,1,1,1,0,2850
4.85,Medium,F,No,27,1,1,0,0,0,0,0,2851
8.16,Medium,M,No,45,0,0,0,0,1,0,0,2852
4,Long,F,No,45,1,1,0,0,0,0,1,2853
9.96,Short,M,No,49,0,0,0,0,0,1,1,2854
6.54,Long,M,No,26,0,1,0,0,0,1,0,2855
4.58,Long,M,No,22,1,1,1,1,0,1,0,2856
7.79,Medium,F,Yes,37,1,1,0,0,0,1,1,2857
5.54,Long,M,No,29,0,0,0,0,0,1,0,2858
8.27,Medium,F,No,47,0,0,0,0,0,0,0,2859
2.7,Long,M,Yes,50,1,1,0,0,1,1,0,2860
9.99,Short,F,No,29,0,0,0,0,0,1,0,2861
7.9,Medium,M,Yes,37,1,0,1,0,1,1,0,2862
5.05,Medium,F,Yes,51,1,1,1,0,1,1,0,2863
3.7,Short,F,Yes,55,0,0,0,0,1,0,0,2864
5.63,Medium,F,Yes,50,1,1,0,0,0,1,0,2865
9.25,Long,F,Yes,55,0,0,0,0,0,0,0,2866
9.41,Long,F,Yes,49,0,0,0,0,0,0,0,2867
4.38,Short,F,No,40,1,0,0,0,0,0,0,2868
5.38,Long,M,Yes,42,0,0,0,0,0,0,0,2869
4.86,Medium,F,No,28,0,0,0,0,0,1,1,2870
4.83,Medium,M,Yes,23,1,0,0,1,0,0,0,2871
4.52,Long,M,Yes,29,0,0,0,0,0,0,0,2872
2.81,Long,F,No,26,0,1,0,0,1,0,0,2873
4.08,Long,F,Yes,55,1,0,1,0,0,1,1,2874
2.64,Short,F,Yes,35,0,0,0,0,0,0,0,2875
6.48,Medium,M,Yes,32,0,0,0,0,0,0,0,2876
2.09,Medium,M,Yes,43,1,1,0,0,0,1,0,2877
7.72,Short,F,No,26,1,0,0,0,0,0,0,2878
2.85,Long,F,Yes,46,0,0,0,0,0,0,0,2879
6.33,Long,F,Yes,45,1,0,1,1,1,0,0,2880
6.7,Long,M,Yes,26,0,0,0,0,0,0,0,2881
8.28,Short,F,Yes,50,0,0,0,0,1,0,0,2882
7.4,Medium,M,No,54,0,0,0,0,1,0,0,2883
2.4,Short,M,No,21,1,0,1,1,0,1,0,2884
3.89,Medium,M,Yes,34,1,0,0,1,1,0,0,2885
6.93,Short,F,No,40,1,1,1,0,1,1,1,2886
7.68,Short,F,No,56,0,0,0,0,0,0,0,2887
5.23,Long,F,Yes,28,1,1,1,0,0,1,1,2888
8.65,Medium,M,No,51,0,0,0,0,0,0,0,2889
2.39,Short,M,No,46,1,1,1,0,0,1,0,2890
8.74,Short,M,No,50,1,0,1,0,0,1,0,2891
5.23,Medium,F,No,31,1,0,0,0,0,0,0,2892
4.27,Medium,M,No,37,0,0,0,0,0,1,0,2893
4.78,Long,F,No,32,0,1,0,0,0,0,0,2894
3.86,Long,M,Yes,28,0,0,0,0,0,0,0,2895
9.44,Long,F,No,39,0,0,0,0,1,0,0,2896
2.93,Medium,F,Yes,31,0,0,0,0,1,0,0,2897
4.6,Medium,M,Yes,23,0,0,0,0,0,0,0,2898
4.64,Short,F,No,50,1,0,0,0,1,0,0,2899
3.03,Medium,M,No,28,0,0,0,0,0,0,0,2900
2.18,Medium,F,No,24,0,1,1,0,0,1,1,2901
2.77,Medium,F,Yes,51,0,0,0,0,0,0,0,2902
7.43,Long,M,Yes,47,1,1,1,0,0,1,0,2903
2.16,Short,F,Yes,45,0,0,1,0,1,1,0,2904
2.2,Medium,F,No,29,1,0,1,0,1,1,0,2905
7.04,Short,F,Yes,21,0,1,0,0,0,0,0,2906
8.64,Long,M,Yes,38,1,0,1,0,0,1,1,2907
3.82,Medium,F,Yes,35,1,1,0,0,0,1,0,2908
2.21,Medium,F,Yes,29,0,0,0,0,1,0,0,2909
6.47,Long,F,Yes,43,0,0,0,0,1,1,0,2910
6.5,Medium,M,Yes,42,0,0,1,0,0,0,0,2911
7.42,Medium,F,Yes,44,0,0,0,0,0,0,0,2912
6.31,Short,F,Yes,48,0,0,0,0,1,0,0,2913
4.43,Medium,M,Yes,54,0,0,0,0,0,0,0,2914
6.1,Medium,M,Yes,36,1,1,1,0,0,1,0,2915
3.22,Long,F,Yes,28,1,1,1,0,0,1,1,2916
6.46,Short,F,No,35,1,0,0,0,1,0,0,2917
8.62,Long,M,Yes,40,1,1,1,0,1,1,1,2918
9.11,Medium,F,Yes,34,0,0,0,1,1,0,0,2919
9.85,Short,M,No,51,1,0,0,0,0,0,0,2920
8.23,Medium,M,No,42,0,1,0,0,1,1,1,2921
7.93,Medium,F,Yes,50,0,0,1,0,0,0,0,2922
2.81,Long,F,Yes,55,0,0,0,0,0,0,0,2923
6.15,Medium,F,No,48,0,0,0,0,0,0,0,2924
2.11,Long,M,Yes,47,1,1,0,0,1,1,0,2925
5.98,Short,M,Yes,30,1,1,1,0,0,1,1,2926
9.39,Long,M,Yes,47,0,0,0,0,0,0,0,2927
2.9,Long,F,No,45,0,1,0,0,1,1,0,2928
6.67,Short,F,Yes,25,0,0,1,0,0,1,0,2929
7.83,Short,F,Yes,29,0,0,0,0,0,0,0,2930
7.6,Long,M,No,33,1,1,1,0,1,1,0,2931
5.55,Medium,M,Yes,45,0,0,0,0,0,0,0,2932
5.86,Long,M,No,30,1,0,0,0,0,0,0,2933
8.36,Long,F,No,37,1,1,1,0,0,1,1,2934
2.54,Medium,M,Yes,32,0,0,0,0,1,0,0,2935
2.81,Short,M,Yes,23,1,0,0,0,0,0,1,2936
4.03,Medium,M,No,52,1,0,0,0,0,0,0,2937
7.82,Long,F,Yes,43,1,1,1,0,0,1,1,2938
6.5,Medium,F,No,43,1,0,0,0,0,1,0,2939
8.82,Short,M,Yes,39,0,0,0,1,0,0,1,2940
8.35,Long,M,No,37,0,0,0,0,0,1,0,2941
7.87,Medium,M,No,29,0,0,0,0,1,0,0,2942
2.16,Long,F,No,37,0,0,0,0,0,0,0,2943
2.29,Medium,M,No,54,0,0,0,1,1,0,0,2944
9.93,Medium,F,No,19,1,1,1,0,0,0,0,2945
9.74,Long,M,Yes,31,0,0,0,0,1,0,0,2946
3.23,Long,F,Yes,27,0,0,0,0,0,0,0,2947
5.41,Short,M,Yes,25,0,0,1,0,1,1,0,2948
9.18,Long,F,Yes,27,0,0,0,1,1,0,0,2949
5.1,Long,F,No,47,0,0,0,0,0,0,0,2950
5.29,Long,F,No,32,1,1,0,0,1,1,0,2951
7.26,Medium,M,Yes,44,0,0,0,0,0,0,0,2952
6.22,Long,M,No,20,0,0,0,0,1,0,0,2953
8.58,Medium,F,No,46,0,0,0,0,1,1,0,2954
5.85,Medium,M,No,39,1,1,0,0,0,1,0,2955
6.4,Medium,M,No,53,0,0,0,0,1,1,0,2956
9.26,Long,M,Yes,44,0,0,0,0,1,0,0,2957
3.61,Short,M,Yes,56,1,0,0,0,0,0,0,2958
7.49,Medium,F,Yes,19,0,0,0,0,0,0,0,2959
4.55,Long,F,Yes,30,0,0,0,0,1,0,0,2960
7.35,Medium,F,Yes,48,0,0,0,0,1,0,0,2961
4.87,Medium,M,No,45,1,1,0,0,0,0,1,2962
9.06,Long,M,Yes,52,1,1,0,0,0,1,0,2963
7.7,Long,F,No,45,1,0,0,0,1,0,0,2964
3.95,Long,M,Yes,41,1,0,0,0,0,0,0,2965
7.58,Medium,F,No,44,1,1,0,0,1,0,0,2966
9.53,Short,M,No,33,1,0,0,1,1,0,1,2967
5.91,Short,M,No,20,0,0,0,0,0,0,0,2968
5,Medium,F,No,32,1,1,1,0,0,1,0,2969
5.64,Short,M,Yes,50,0,0,1,0,0,0,0,2970
9.85,Short,F,No,54,0,0,0,0,1,1,0,2971
9.51,Short,M,Yes,48,1,0,0,0,1,0,0,2972
3.56,Medium,F,No,41,0,0,0,0,0,0,0,2973
5.24,Short,F,No,30,0,0,0,0,0,1,0,2974
5.68,Long,F,No,30,0,0,0,0,0,1,0,2975
3.18,Short,M,No,36,0,0,0,0,0,0,0,2976
6.75,Short,F,Yes,46,1,1,1,0,0,1,0,2977
2.83,Short,F,Yes,52,0,1,0,0,1,1,0,2978
3.39,Long,F,Yes,36,1,0,0,0,0,0,0,2979
7.48,Long,F,Yes,52,0,0,0,0,0,0,0,2980
7.25,Short,M,No,53,0,0,0,0,1,0,0,2981
5.18,Medium,F,Yes,34,0,0,0,0,1,0,0,2982
7.9,Medium,F,No,34,1,0,0,0,0,0,0,2983
3.84,Long,F,Yes,46,0,0,0,0,0,0,1,2984
6.56,Long,F,Yes,22,0,0,0,0,0,0,0,2985
7.06,Medium,M,Yes,21,0,1,1,0,0,1,0,2986
3.37,Medium,F,Yes,30,0,0,0,0,0,0,0,2987
2.01,Short,M,Yes,24,0,0,0,0,0,0,0,2988
8.62,Medium,M,No,43,1,1,0,0,0,1,0,2989
2.65,Short,F,No,48,1,1,1,0,0,1,0,2990
6.07,Medium,F,Yes,48,0,0,0,1,1,1,1,2991
4.04,Medium,M,No,24,0,0,0,0,0,1,0,2992
4.58,Short,M,No,46,0,0,0,0,0,1,1,2993
6.51,Long,M,Yes,37,0,0,0,0,1,0,1,2994
4.62,Short,F,Yes,25,0,1,0,0,1,0,1,2995
5.22,Short,M,Yes,25,1,0,0,0,0,0,0,2996
4.73,Long,F,Yes,24,1,0,0,0,0,0,0,2997
7.83,Medium,M,No,19,1,0,0,0,0,0,0,2998
4.76,Short,M,No,50,0,0,0,0,1,1,0,2999
5.49,Long,F,No,32,0,0,1,0,1,0,0,3000
5.05,Short,F,Yes,29,1,1,1,0,1,1,1,3001
3.95,Medium,M,Yes,54,0,0,0,0,0,0,0,3002
7.47,Medium,M,No,20,0,0,0,0,0,0,0,3003
2.26,Long,M,No,27,1,0,0,0,0,1,0,3004
2.21,Long,F,Yes,29,1,0,0,1,0,0,1,3005
4.12,Medium,M,Yes,20,1,1,0,0,0,1,0,3006
8.75,Long,F,Yes,29,1,0,0,0,0,0,0,3007
2.99,Long,F,Yes,28,1,0,0,0,0,0,0,3008
3.67,Medium,M,Yes,48,1,1,1,0,0,1,0,3009
5.07,Long,M,Yes,35,0,0,0,0,0,1,0,3010
7.94,Short,M,No,27,0,0,0,0,0,0,0,3011
3.41,Long,F,No,25,1,0,1,0,1,0,0,3012
8.51,Medium,F,No,47,1,0,0,0,1,0,0,3013
2.74,Long,F,Yes,24,1,0,0,0,0,1,0,3014
3.9,Long,M,Yes,46,0,0,1,0,0,1,0,3015
3.82,Medium,M,Yes,54,0,0,0,0,1,1,0,3016
3.09,Long,F,No,27,1,1,0,1,1,1,0,3017
2.05,Long,F,No,38,0,0,0,0,0,0,0,3018
8.1,Medium,M,No,22,1,1,1,0,1,1,0,3019
8.98,Short,F,No,49,0,0,1,0,0,1,0,3020
2.73,Medium,F,No,24,1,1,1,0,0,1,0,3021
2.49,Long,F,No,53,1,1,1,0,0,1,0,3022
5.97,Long,F,No,36,1,0,0,0,0,1,0,3023
9.88,Long,F,No,35,1,1,1,0,0,1,0,3024
7.85,Medium,M,Yes,39,0,0,0,0,1,0,1,3025
2.98,Short,F,No,33,1,0,0,0,1,1,1,3026
6.34,Short,M,Yes,34,1,0,0,0,0,1,0,3027
8.78,Medium,M,No,21,0,0,0,0,1,0,0,3028
2.88,Long,M,No,53,1,1,1,1,1,1,0,3029
5.41,Long,F,Yes,53,0,0,0,0,1,0,0,3030
8.02,Long,F,Yes,40,1,1,1,0,1,1,1,3031
3.71,Short,F,Yes,20,0,0,0,0,0,0,0,3032
9.68,Medium,M,Yes,44,0,0,0,0,0,0,0,3033
4.2,Long,F,Yes,29,1,1,0,0,0,1,0,3034
6.54,Medium,M,No,47,0,0,0,0,0,0,0,3035
6.83,Long,M,No,55,0,0,0,1,0,0,0,3036
6.24,Medium,M,Yes,38,0,0,0,0,0,0,0,3037
5.64,Medium,F,Yes,33,1,0,0,0,0,0,0,3038
6.48,Medium,M,No,52,0,0,0,0,0,0,1,3039
5.49,Short,M,No,24,0,0,0,0,0,1,0,3040
5.39,Medium,M,No,45,0,0,0,0,0,0,0,3041
3.87,Long,F,Yes,40,0,1,0,0,1,1,1,3042
6.43,Long,M,Yes,23,1,1,1,0,0,1,0,3043
4.23,Long,M,Yes,18,1,0,0,0,0,1,0,3044
8.69,Long,F,No,52,1,1,0,0,1,1,1,3045
5.51,Long,F,Yes,39,1,1,0,0,0,1,0,3046
2.21,Medium,F,Yes,43,1,0,0,0,0,0,0,3047
3.65,Medium,M,No,52,0,0,0,0,0,0,0,3048
4.86,Short,M,Yes,49,1,1,1,0,1,1,0,3049
2.27,Long,F,Yes,20,0,0,0,0,0,0,1,3050
8.27,Medium,M,No,18,1,0,0,0,0,0,0,3051
5.58,Medium,F,Yes,43,0,1,0,1,0,0,0,3052
3.08,Long,M,Yes,42,0,1,1,1,1,1,1,3053
2.74,Medium,F,Yes,49,0,1,0,0,0,1,0,3054
6.37,Medium,M,No,24,1,0,1,0,1,1,0,3055
9.16,Long,F,Yes,40,1,0,0,0,0,0,0,3056
5.57,Long,M,Yes,26,0,1,1,0,0,1,0,3057
8.37,Long,F,Yes,23,0,0,0,0,1,0,1,3058
4.57,Medium,M,Yes,21,0,0,0,0,0,0,0,3059
8.42,Long,M,No,25,0,0,0,0,0,1,0,3060
5.94,Medium,F,No,25,1,0,0,0,0,1,0,3061
4.57,Medium,F,No,30,0,0,0,0,0,0,0,3062
10.05,Medium,M,Yes,28,1,0,1,0,0,0,0,3063
4.31,Short,F,Yes,42,0,0,0,0,0,0,0,3064
6.41,Medium,F,No,27,1,1,1,0,0,1,0,3065
8.83,Medium,M,No,30,0,0,0,0,0,0,0,3066
7.08,Long,F,Yes,33,1,1,0,0,0,0,0,3067
7.79,Medium,F,Yes,53,0,0,0,0,0,1,0,3068
8.13,Long,F,No,37,0,1,1,0,1,0,0,3069
7.68,Medium,F,No,40,0,0,0,0,0,0,0,3070
8.94,Medium,M,Yes,34,0,0,0,0,0,0,0,3071
6.36,Short,F,No,33,0,0,0,0,0,0,1,3072
6.45,Short,F,Yes,52,1,1,0,0,0,1,1,3073
7.29,Long,M,No,21,0,0,0,0,1,0,0,3074
9.2,Short,M,No,37,1,1,1,0,1,1,0,3075
4.33,Medium,M,Yes,30,0,1,0,0,0,1,0,3076
7.05,Medium,F,No,36,0,0,0,0,0,0,0,3077
7.48,Long,F,No,52,0,0,0,0,0,0,0,3078
6.14,Medium,M,No,48,0,0,0,0,1,0,0,3079
6.26,Medium,F,Yes,40,1,0,0,0,1,1,0,3080
4.52,Medium,F,Yes,19,0,0,0,0,1,0,0,3081
2.48,Medium,F,No,52,1,0,0,0,1,0,0,3082
7.97,Short,F,Yes,36,0,0,0,0,0,0,0,3083
7.85,Long,M,No,40,1,1,0,0,0,0,0,3084
2.63,Medium,F,No,38,0,0,0,0,0,0,1,3085
7.09,Long,F,No,51,1,0,0,0,0,0,0,3086
5.86,Long,F,Yes,56,0,0,0,0,0,0,0,3087
8.68,Medium,F,No,18,1,0,0,0,0,0,0,3088
6.14,Long,M,No,35,1,0,1,0,0,1,0,3089
4.16,Short,M,No,41,0,0,0,0,0,0,0,3090
8.53,Long,M,No,38,0,0,0,0,1,1,0,3091
3.61,Long,M,Yes,46,0,0,0,0,0,0,0,3092
8.15,Medium,M,No,23,1,1,0,0,0,1,0,3093
3.48,Medium,M,No,47,1,0,1,0,1,1,0,3094
9,Medium,M,No,35,1,0,0,0,0,0,0,3095
6.86,Medium,M,No,39,0,0,0,0,0,0,0,3096
4.33,Medium,F,Yes,35,0,0,0,0,0,0,0,3097
3.25,Long,M,No,30,0,0,0,0,0,0,0,3098
7.3,Short,F,Yes,25,1,0,0,0,0,0,0,3099
5.79,Medium,F,No,26,1,0,0,0,0,0,0,3100
7.57,Long,F,No,38,0,0,0,0,0,1,0,3101
7.29,Long,M,No,41,0,0,0,0,0,0,0,3102
8.2,Short,F,Yes,26,1,0,0,0,0,1,0,3103
8.17,Medium,F,No,28,0,1,0,1,0,1,1,3104
2.32,Medium,F,No,53,1,1,0,0,1,1,1,3105
2.31,Long,F,Yes,24,1,0,0,0,1,0,0,3106
7.41,Long,F,Yes,31,0,0,1,0,0,1,0,3107
7.17,Short,F,No,53,0,0,0,0,0,1,1,3108
5.55,Long,M,Yes,27,0,0,0,0,0,0,0,3109
4.82,Short,F,No,48,0,0,0,0,0,0,0,3110
2.18,Medium,F,No,20,1,1,1,0,0,1,0,3111
10.08,Long,M,Yes,23,1,0,0,0,0,0,0,3112
7.58,Medium,F,No,55,0,0,0,1,1,0,0,3113
2.35,Short,F,No,22,0,0,0,0,0,1,0,3114
7.01,Medium,F,No,51,0,0,0,0,0,0,0,3115
7.52,Short,F,Yes,44,1,0,1,0,1,0,1,3116
3.85,Medium,M,No,33,0,0,0,0,0,1,0,3117
7.31,Medium,F,Yes,29,1,0,0,0,0,1,0,3118
7.61,Long,F,Yes,22,0,1,0,0,0,1,1,3119
8.82,Long,F,No,33,1,0,0,0,1,0,1,3120
7.06,Short,M,No,34,0,0,0,0,0,0,0,3121
7.32,Short,F,No,22,1,1,1,1,0,0,0,3122
6.4,Short,M,No,35,1,1,0,1,1,1,1,3123
7.18,Long,M,Yes,55,0,1,0,1,1,1,0,3124
2.65,Long,M,No,48,0,0,0,0,1,0,0,3125
6.92,Long,F,Yes,42,1,1,0,0,0,1,0,3126
9.1,Long,F,Yes,51,0,0,0,0,0,0,0,3127
2.95,Medium,M,No,51,0,0,0,0,1,1,0,3128
3.29,Long,M,No,41,0,0,0,0,0,1,0,3129
2.83,Medium,F,Yes,53,0,0,0,0,0,1,0,3130
9.33,Long,F,Yes,50,0,0,0,0,1,0,0,3131
9.61,Short,M,No,36,0,0,1,0,0,1,0,3132
6.14,Long,M,No,33,0,0,0,0,0,0,1,3133
7.77,Medium,F,Yes,31,0,0,0,0,1,1,0,3134
3.24,Short,F,No,37,1,1,0,0,0,1,0,3135
4.84,Medium,M,No,30,0,1,0,0,1,1,0,3136
6.5,Medium,M,No,51,0,0,0,0,1,0,0,3137
9.11,Long,F,No,34,1,0,1,0,1,1,1,3138
